Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,155,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.filesLayout.Controls.Add(this._filesList, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,155,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.filesLayout.Controls.Add(this._filesList, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,155,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.filesLayout.Controls.Add(this._filesList, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,154,12,T:System.Windows.Forms.GroupBox,,,,,"this.filesLayout.Controls.Add(this.headerFormatGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,154,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.filesLayout.Controls.Add(this.headerFormatGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,154,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.filesLayout.Controls.Add(this.headerFormatGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,154,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.filesLayout.Controls.Add(this.headerFormatGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,154,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.filesLayout.Controls.Add(this.headerFormatGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,153,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,"this.filesLayout.Controls.Add(this.modePanel, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,153,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.filesLayout.Controls.Add(this.modePanel, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,153,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.filesLayout.Controls.Add(this.modePanel, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,153,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.filesLayout.Controls.Add(this.modePanel, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,153,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.filesLayout.Controls.Add(this.modePanel, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,T:System.Windows.Forms.SizeType,,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,T:System.Windows.Forms.SizeType,,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,F:System.Windows.Forms.SizeType.Percent,,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,T:System.Windows.Forms.ColumnStyle,,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,"M:System.Windows.Forms.ColumnStyle.#ctor(System.Windows.Forms.SizeType,System.Single)",,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,T:System.Windows.Forms.TableLayoutColumnStyleCollection,,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,P:System.Windows.Forms.TableLayoutPanel.ColumnStyles,,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,152,12,M:System.Windows.Forms.TableLayoutColumnStyleCollection.Add(System.Windows.Forms.ColumnStyle),,,,,"this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,151,12,T:System.Windows.Forms.ColumnStyle,,,,,this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,151,12,M:System.Windows.Forms.ColumnStyle.#ctor,,,,,this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,151,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,151,12,T:System.Windows.Forms.TableLayoutColumnStyleCollection,,,,,this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,151,12,P:System.Windows.Forms.TableLayoutPanel.ColumnStyles,,,,,this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,151,12,M:System.Windows.Forms.TableLayoutColumnStyleCollection.Add(System.Windows.Forms.ColumnStyle),,,,,this.filesLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,150,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.filesLayout.ColumnCount = 2;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,150,12,P:System.Windows.Forms.TableLayoutPanel.ColumnCount,,,,,this.filesLayout.ColumnCount = 2;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,146,12,T:System.Windows.Forms.GroupBox,,,,,"this.filesGroup.Text = ""Archivos"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,146,12,P:System.Windows.Forms.GroupBox.Text,,,,,"this.filesGroup.Text = ""Archivos"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,145,12,T:System.Windows.Forms.GroupBox,,,,,this.filesGroup.TabStop = false;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,145,12,P:System.Windows.Forms.GroupBox.TabStop,,,,,this.filesGroup.TabStop = false;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,144,12,T:System.Windows.Forms.GroupBox,,,,,this.filesGroup.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,144,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.filesGroup.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,143,12,T:System.Windows.Forms.GroupBox,,,,,"this.filesGroup.Size = new System.Drawing.Size(987, 417);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,143,12,P:System.Windows.Forms.Control.Size,,,,,"this.filesGroup.Size = new System.Drawing.Size(987, 417);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,142,12,T:System.Windows.Forms.GroupBox,,,,,"this.filesGroup.Name = ""filesGroup"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,142,12,P:System.Windows.Forms.Control.Name,,,,,"this.filesGroup.Name = ""filesGroup"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,141,12,T:System.Windows.Forms.GroupBox,,,,,"this.filesGroup.Location = new System.Drawing.Point(13, 75);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,141,12,P:System.Windows.Forms.Control.Location,,,,,"this.filesGroup.Location = new System.Drawing.Point(13, 75);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,140,12,T:System.Windows.Forms.DockStyle,,,,,this.filesGroup.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,140,12,T:System.Windows.Forms.DockStyle,,,,,this.filesGroup.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,140,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.filesGroup.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,140,12,T:System.Windows.Forms.GroupBox,,,,,this.filesGroup.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,140,12,T:System.Windows.Forms.DockStyle,,,,,this.filesGroup.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,140,12,P:System.Windows.Forms.Control.Dock,,,,,this.filesGroup.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,139,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.filesGroup.Controls.Add(this.filesLayout);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,139,12,T:System.Windows.Forms.GroupBox,,,,,this.filesGroup.Controls.Add(this.filesLayout);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,139,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.filesGroup.Controls.Add(this.filesLayout);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,139,12,P:System.Windows.Forms.Control.Controls,,,,,this.filesGroup.Controls.Add(this.filesLayout);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,139,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.filesGroup.Controls.Add(this.filesLayout);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,135,12,T:System.Windows.Forms.Button,,,,,this._clearFilesButton.UseVisualStyleBackColor = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,135,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this._clearFilesButton.UseVisualStyleBackColor = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,134,12,T:System.Windows.Forms.Button,,,,,"this._clearFilesButton.Text = ""Limpiar lista"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,134,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this._clearFilesButton.Text = ""Limpiar lista"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,133,12,T:System.Windows.Forms.Button,,,,,this._clearFilesButton.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,133,12,P:System.Windows.Forms.Control.TabIndex,,,,,this._clearFilesButton.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,132,12,T:System.Windows.Forms.Button,,,,,"this._clearFilesButton.Size = new System.Drawing.Size(93, 27);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,132,12,P:System.Windows.Forms.Control.Size,,,,,"this._clearFilesButton.Size = new System.Drawing.Size(93, 27);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,131,12,T:System.Windows.Forms.Button,,,,,"this._clearFilesButton.Name = ""_clearFilesButton"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,131,12,P:System.Windows.Forms.Control.Name,,,,,"this._clearFilesButton.Name = ""_clearFilesButton"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,130,12,T:System.Windows.Forms.Button,,,,,"this._clearFilesButton.Location = new System.Drawing.Point(148, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,130,12,P:System.Windows.Forms.Control.Location,,,,,"this._clearFilesButton.Location = new System.Drawing.Point(148, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,129,12,T:System.Windows.Forms.Button,,,,,this._clearFilesButton.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,129,12,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this._clearFilesButton.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,125,12,T:System.Windows.Forms.Button,,,,,this._importFilesButton.UseVisualStyleBackColor = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,125,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this._importFilesButton.UseVisualStyleBackColor = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,124,12,T:System.Windows.Forms.Button,,,,,"this._importFilesButton.Text = ""Importar archivos..."";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,124,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this._importFilesButton.Text = ""Importar archivos..."";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,123,12,T:System.Windows.Forms.Button,,,,,this._importFilesButton.TabIndex = 0;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,123,12,P:System.Windows.Forms.Control.TabIndex,,,,,this._importFilesButton.TabIndex = 0;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,122,12,T:System.Windows.Forms.Button,,,,,"this._importFilesButton.Size = new System.Drawing.Size(139, 27);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,122,12,P:System.Windows.Forms.Control.Size,,,,,"this._importFilesButton.Size = new System.Drawing.Size(139, 27);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,121,12,T:System.Windows.Forms.Button,,,,,"this._importFilesButton.Name = ""_importFilesButton"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,121,12,P:System.Windows.Forms.Control.Name,,,,,"this._importFilesButton.Name = ""_importFilesButton"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,120,12,T:System.Windows.Forms.Button,,,,,"this._importFilesButton.Location = new System.Drawing.Point(3, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,120,12,P:System.Windows.Forms.Control.Location,,,,,"this._importFilesButton.Location = new System.Drawing.Point(3, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,119,12,T:System.Windows.Forms.Button,,,,,this._importFilesButton.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,119,12,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this._importFilesButton.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,115,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.inputButtonsPanel.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,115,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.inputButtonsPanel.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,114,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,"this.inputButtonsPanel.Size = new System.Drawing.Size(981, 33);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,114,12,P:System.Windows.Forms.Control.Size,,,,,"this.inputButtonsPanel.Size = new System.Drawing.Size(981, 33);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,113,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,"this.inputButtonsPanel.Name = ""inputButtonsPanel"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,113,12,P:System.Windows.Forms.Control.Name,,,,,"this.inputButtonsPanel.Name = ""inputButtonsPanel"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,112,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,"this.inputButtonsPanel.Location = new System.Drawing.Point(3, 20);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,112,12,P:System.Windows.Forms.Control.Location,,,,,"this.inputButtonsPanel.Location = new System.Drawing.Point(3, 20);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,111,12,T:System.Windows.Forms.DockStyle,,,,,this.inputButtonsPanel.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,111,12,T:System.Windows.Forms.DockStyle,,,,,this.inputButtonsPanel.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,111,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.inputButtonsPanel.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,111,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.inputButtonsPanel.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,111,12,T:System.Windows.Forms.DockStyle,,,,,this.inputButtonsPanel.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,111,12,P:System.Windows.Forms.Control.Dock,,,,,this.inputButtonsPanel.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,110,12,T:System.Windows.Forms.Button,,,,,this.inputButtonsPanel.Controls.Add(this._clearFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,110,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.inputButtonsPanel.Controls.Add(this._clearFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,110,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.inputButtonsPanel.Controls.Add(this._clearFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,110,12,P:System.Windows.Forms.Control.Controls,,,,,this.inputButtonsPanel.Controls.Add(this._clearFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,110,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.inputButtonsPanel.Controls.Add(this._clearFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,109,12,T:System.Windows.Forms.Button,,,,,this.inputButtonsPanel.Controls.Add(this._importFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,109,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.inputButtonsPanel.Controls.Add(this._importFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,109,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.inputButtonsPanel.Controls.Add(this._importFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,109,12,P:System.Windows.Forms.Control.Controls,,,,,this.inputButtonsPanel.Controls.Add(this._importFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,109,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.inputButtonsPanel.Controls.Add(this._importFilesButton);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,108,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.inputButtonsPanel.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,FormatoControl.Designer.cs,108,12,P:System.Windows.Forms.Panel.AutoSize,,,,,this.inputButtonsPanel.AutoSize = true;
